Stroke:


17.26,39.81

17.24,39.9

17.22,39.99

17.21,40.04

17.21,40.05

17.21,40.06

17.21,40.05

17.21,40.05

17.22,40.03

17.22,40.02

17.21,40.01

17.21,40.01

17.21,40

17.21,40

17.21,39.99

17.21,39.98

Stroke:

14.69,44.11

14.72,44.03

14.77,43.92

14.84,43.79

14.93,43.64

15.03,43.49

15.25,43.24

15.33,43.17

15.39,43.14

15.43,43.12

15.45,43.12

15.47,43.13

15.49,43.16

15.5,43.2

15.5,43.26

15.5,43.29

15.49,43.35

15.48,43.35

15.48,43.35

15.47,43.34

15.47,43.34

15.48,43.32

15.5,43.28

15.52,43.22

15.54,43.15

15.57,43.09

15.62,43.04

15.65,43.01

15.71,42.96

15.74,42.93

15.78,42.9

15.88,42.83

15.96,42.75

16.04,42.65

16.13,42.55

16.2,42.47

16.25,42.41

16.28,42.38

16.29,42.36

16.29,42.35

16.3,42.34

16.3,42.32

16.31,42.29

16.33,42.23

16.35,42.19

16.37,42.17

16.38,42.16

16.38,42.14

16.38,42.14

16.38,42.14

16.38,42.14

16.38,42.14

16.38,42.15

16.36,42.19

16.35,42.26

16.31,42.39

16.32,42.84

16.29,43.15

16.28,43.25

16.3,43.43

16.29,43.58

16.26,43.74

16.14,43.91

16.14,43.96

16.16,43.98

16.16,43.98

16.16,43.97

16.16,43.97

16.16,43.97

16.16,43.97

16.14,43.97

16.08,43.96

15.98,43.97

15.88,43.99

15.79,43.99

15.74,43.98

15.65,43.92

15.62,43.85

15.59,43.74

15.58,43.67

15.58,43.61

15.6,43.55

15.62,43.53

15.63,43.53

15.63,43.54

15.64,43.56

15.64,43.59

15.64,43.63

15.65,43.64

15.7,43.63

Stroke:

18.47,42.18

18.46,42.17

18.46,42.16

18.46,42.16

18.46,42.15

18.47,42.13

18.48,42.11

18.49,42.07

18.5,42.03

18.5,42.02

18.5,42.02

18.49,42.02

18.48,42.02

18.48,42.03

18.46,42.03

18.32,42.02

18.17,42.09

18.09,42.16

18.01,42.23

17.95,42.32

17.89,42.41

17.86,42.48

17.84,42.56

17.81,42.62

17.81,42.68

17.82,42.73

17.84,42.75

17.87,42.77

17.9,42.77

17.96,42.78

18.03,42.77

18.13,42.77

18.24,42.76

18.27,42.76

18.31,42.75

18.34,42.74

18.38,42.73

18.4,42.69

18.42,42.64

18.46,42.59

18.49,42.54

Stroke:

18.6,40

18.61,40.15

18.64,40.35

18.66,40.56

18.71,41.07

18.71,41.33

18.68,41.6

18.64,41.87

18.62,42.09

18.61,42.28

18.59,42.45

18.68,42.59

18.75,42.5

Stroke:

15.36,46.43

15.35,46.42

15.33,46.4

15.31,46.4

15.29,46.4

15.24,46.42

15.2,46.46

15.1,46.54

15.05,46.58

15.02,46.62

14.97,46.65

14.95,46.68

14.94,46.7

14.91,46.74

14.91,46.78

14.91,46.81

14.91,46.83

14.92,46.85

14.92,46.84

14.95,46.83

14.99,46.78

15.08,46.7

Stroke:

15.62,44.69

15.61,44.69

15.61,44.7

15.61,44.72

15.6,44.79

15.58,44.88

15.56,45

15.55,45.13

15.53,45.28

15.51,45.46

15.49,45.69

15.45,45.92

15.42,46.14

15.4,46.35

15.36,46.55

15.34,46.69

15.33,46.8

15.34,46.83

15.36,46.84

15.4,46.8

15.47,46.73

15.56,46.65

15.62,46.6

Stroke:

15.61,48.95

15.63,48.89

15.65,48.84

15.67,48.81

15.68,48.77

15.71,48.74

15.71,48.73

15.71,48.73

15.71,48.74

15.72,48.75

15.72,48.8

15.71,48.87

15.71,48.99

15.7,49.12

15.7,49.23

15.71,49.34

15.71,49.41

15.71,49.45

15.72,49.46

15.72,49.46

15.72,49.46

15.72,49.45

15.71,49.44

15.7,49.44

15.69,49.45

15.67,49.45

15.63,49.46

15.58,49.48

15.54,49.48

15.52,49.47

15.51,49.47

15.49,49.43

15.48,49.38

15.47,49.32

15.47,49.25

15.47,49.19

15.46,49.1

15.45,49.08

15.45,49.07

15.45,49.08

15.45,49.08

15.45,49.07

15.46,49.06

15.5,49

15.53,48.95

15.56,48.9

15.6,48.85

15.62,48.81

15.63,48.8

15.63,48.81

15.61,48.83

15.59,48.88

15.55,48.97

15.53,49.05

15.5,49.12

15.49,49.16

15.5,49.17

15.54,49.14

15.61,49.05

15.71,48.98

Stroke:

15.66,49.4

15.67,49.4

15.68,49.41

15.7,49.38

15.72,49.31

15.77,49.22

15.82,49.09

15.88,48.94

15.96,48.76

16.06,48.56

16.14,48.35

16.2,48.07

16.25,47.76

16.3,47.42

16.33,47.07

16.37,46.81

16.4,46.64

16.42,46.58

16.42,46.57

16.4,46.61

16.37,46.67

16.33,46.77

16.3,46.86

16.3,46.96

Stroke:

12.48,44.82

12.49,44.82

12.49,44.82

12.49,44.79

12.48,44.77

12.47,44.75

12.46,44.71

12.45,44.69

12.43,44.68

12.41,44.65

12.37,44.62

12.33,44.61

12.29,44.61

12.24,44.63

12.19,44.64

12.15,44.67

12.11,44.7

12.05,44.76

11.99,44.79

11.94,44.83

11.85,44.88

11.8,44.9

11.75,44.93

11.7,44.96

11.67,44.98

11.65,45

11.65,45.01

11.64,45.02

11.64,45.02

11.64,45.03

11.65,45.03

11.65,45.03

11.65,45.03

11.65,45.03

11.65,45.03

11.66,45.04

11.67,45.06

11.69,45.08

11.71,45.1

11.75,45.11

11.82,45.11

11.93,45.1

12.06,45.1

12.19,45.14

12.29,45.18

12.39,45.26

12.47,45.37

12.52,45.45

12.54,45.54

12.54,45.65

12.52,45.73

12.48,45.82

12.43,45.9

12.38,45.95

12.34,46

12.3,46.05

12.25,46.09

12.22,46.12

12.19,46.15

12.17,46.2

12.15,46.24

12.13,46.28

12.11,46.31

12.09,46.35

12.08,46.36

12.08,46.37

12.08,46.37

12.08,46.37

12.07,46.38

12.07,46.39

12.07,46.4

12.06,46.42

12.06,46.42

12.06,46.42

12.06,46.42

12.06,46.41

12.07,46.39

12.1,46.32

12.16,46.19

12.25,46.04

12.35,45.91

12.46,45.79

12.5,45.76

12.53,45.74

12.54,45.75

12.54,45.73

12.56,45.73

12.58,45.72

12.6,45.7

12.63,45.66

12.66,45.59

12.7,45.54

12.73,45.47

12.74,45.44

12.75,45.42

12.76,45.38

12.8,45.34

12.81,45.3

12.82,45.27

12.82,45.26

